ngay_cong_bo,to_chuc_phat_hanh,linh_vuc,loai_hinh,trang_thai_xep_hang,loai_y_kien,ky_han,ket_qua_xep_hang,trien_vong,ma_trai_phieu,bao_cao_vi,bao_cao_en,link_to_chuc_phat_hanh,issuer_id,bao_mat,phi_tren_5pc,to_chuc_xhtn,thoi_gian_scrape,ngay_cong_bo_dt
11/05/2026,Công ty TNHH Lạc Việt Quy Nhơn,Phát triển Bất động sản,,Xếp hạng lần đầu,Tổ chức phát hành,,vnBBB-,Ổn định,,https://saigonratings.com/xhtn-lac_viet_quy_nhon-2026/,,,,False,False,Saigon Ratings,2026-09-25 09:03:37,2026-05-11
11/05/2026,Công ty Cổ phần Tập đoàn Đầu tư Tây Bắc,Phát triển Bất động sản,,Xếp hạng lần đầu,Tổ chức phát hành,,Bảo mật,Bảo mật,,https://saigonratings.com/xhtn-tay_bac-2026/,,,,True,False,Saigon Ratings,2026-09-25 09:03:37,2026-05-11
07/05/2026,Công ty Cổ phần Đầu tư và Công nghệ TokenBay,Công nghệ thông tin và Tài sản số,,Xếp hạng lần đầu,Tổ chức phát hành,,vnBBB-,Ổn định,,https://saigonratings.com/xhtn-tokenbay-2026/,,,,False,False,Saigon Ratings,2026-09-25 09:03:37,2026-05-07
06/05/2026,Công ty Cổ phần Vinhomes,Phát triển Bất động sản,,Xếp hạng lần đầu,Công cụ nợ,,vnAA+,Ổn định,VHM12604,https://saigonratings.com/xhtntp-vhm12604-2026/,,,,False,False,Saigon Ratings,2026-09-25 09:03:37,2026-05-06
06/05/2026,Công ty Cổ phần Vinhomes,Phát triển Bất động sản,,Xếp hạng lần đầu,Công cụ nợ,,vnAA+,Ổn định,VHM12603,https://saigonratings.com/xhtntp-vhm12603-2026/,,,,False,False,Saigon Ratings,2026-09-25 09:03:37,2026-05-06
06/05/2026,Công ty Cổ phần Vinhomes,Phát triển Bất động sản,,Xếp hạng lần đầu,Công cụ nợ,,vnAA+,Ổn định,VHM12602,https://saigonratings.com/xhtntp-vhm12602-2026/,,,,False,False,Saigon Ratings,2026-09-25 09:03:37,2026-05-06
06/05/2026,Công ty Cổ phần Vinhomes,Phát triển Bất động sản,,Xếp hạng lần đầu,Tổ chức phát hành,,vnAA,Ổn định,,https://saigonratings.com/xhtn-vinhomes-2026/,,,,False,False,Saigon Ratings,2026-09-25 09:03:37,2026-05-06
04/05/2026,Công ty TNHH Thăng Long,Phát triển Bất động sản,,Xếp hạng lần đầu (Cập nhật thông tin),Tổ chức phát hành,,vnBB,Ổn định,,https://saigonratings.com/xhtn-thang_long_cap_nhat-2026/,,,,False,False,Saigon Ratings,2026-09-25 09:03:37,2026-05-04
04/05/2026,Công ty Cổ phần Đầu tư Xây dựng Thái Sơn,Phát triển Bất động sản,,Xếp hạng lần đầu,Công cụ nợ,,vnA,Ổn định,TSO12601,https://saigonratings.com/xhtntp-tso12601-2026/,,,,False,False,Saigon Ratings,2026-09-25 09:03:37,2026-05-04
24/04/2026,Công ty Cổ phần In và Bao bì Goldsun,Bao bì,,Giám sát Xếp hạng,Tổ chức phát hành,,vnBBB-,Ổn định,,https://saigonratings.com/ket-qua-giam-sat-xep-hang-cong-ty-co-phan-in-va-bao-bi-goldsun-nam-2026/,,,,False,False,Saigon Ratings,2026-09-25 09:03:37,2026-04-24
21/04/2026,Công ty Cổ phần Thương mại Xuất nhập khẩu Tam Tài Lộc,Phát triển Bất động sản,,Xếp hạng lần đầu,Công cụ nợ,,vnBB-,Ổn định,LOC32601,https://saigonratings.com/xhtntp-loc32601-2026/,,,,False,False,Saigon Ratings,2026-09-25 09:03:37,2026-04-21
21/04/2026,Công ty Cổ phần Đầu Tư và Phát triển Bất động sản Minh An,Phát triển Bất động sản,,Xếp hạng lần đầu,Công cụ nợ,,vnBB+,Ổn định,MAD32601,https://saigonratings.com/xhtntp-mad32601-2026/,,,,False,False,Saigon Ratings,2026-09-25 09:03:37,2026-04-21
21/04/2026,Công ty Cổ phần Đầu Tư và Phát triển Bất động sản Minh An,Phát triển Bất động sản,,Xếp hạng lần đầu,Công cụ nợ,,vnBB+,Ổn định,MAD12602,https://saigonratings.com/xhtntp-mad12602-2026/,,,,False,False,Saigon Ratings,2026-09-25 09:03:37,2026-04-21
20/04/2026,Công ty TNHH Phát triển Bất động sản An Gia Hưng,Phát triển Bất động sản,,Xếp hạng lần đầu,Tổ chức phát hành,,vnB-,Ổn định,,https://saigonratings.com/xhtn-an_gia_hung-2026/,,,,False,False,Saigon Ratings,2026-09-25 09:03:37,2026-04-20
20/04/2026,Công ty TNHH Hóa chất Hyosung Vina,Công nghiệp hóa chất,,Xếp hạng lần đầu,Tổ chức phát hành,,vnB,Ổn định,,https://saigonratings.com/xhtn-hyosungvina-2026/,,,,False,False,Saigon Ratings,2026-09-25 09:03:37,2026-04-20
20/04/2026,Công ty Cổ phần Vinpearl,Du lịch,,Xếp hạng lần đầu,Tổ chức phát hành,,vnA+,Ổn định,,https://saigonratings.com/xhtn-vinpearl-2026/,,,,False,False,Saigon Ratings,2026-09-25 09:03:37,2026-04-20
14/04/2026,Công ty TNHH MTV VIPICO,Phát triển Bất động sản,,Giám sát Xếp hạng,Tổ chức phát hành,,vnBBB-,Ổn định,,https://saigonratings.com/gsxh6t-vipico-2026/,,,,False,False,Saigon Ratings,2026-09-25 09:03:37,2026-04-14
14/04/2026,Công ty Cổ phần Tandoland,Phát triển Bất động sản,,Xếp hạng lần đầu,Tổ chức phát hành,,vnB+,Ổn định,,https://saigonratings.com/xhtn-tandoland-2026/,,,,False,False,Saigon Ratings,2026-09-25 09:03:37,2026-04-14
10/04/2026,Công ty Cổ phần Đầu tư và Phát triển Hạ tầng Nam Quang,Phát triển Bất động sản,,Giám sát Xếp hạng,Tổ chức phát hành,,vnBBB-,Ổn định,,https://saigonratings.com/gsxh6t-nam_quang-2026/,,,,False,False,Saigon Ratings,2026-09-25 09:03:37,2026-04-10
03/04/2026,Công ty TNHH Thăng Long,Phát triển Bất động sản,,Xếp hạng lần đầu,Tổ chức phát hành,,vnBB,Ổn định,,https://saigonratings.com/xhtn-thang_long_2026/,,,,False,False,Saigon Ratings,2026-09-25 09:03:37,2026-04-03
02/04/2026,Công ty Cổ phần Nông nghiệp BAF Việt Nam,Chăn nuôi,,Giám sát Xếp hạng,Tổ chức phát hành,,vnA,Ổn định,,https://saigonratings.com/gsxh6t-baf-2026/,,,,False,False,Saigon Ratings,2026-09-25 09:03:37,2026-04-02
01/04/2026,Công ty Cổ phần Di chuyển Xanh và Thông minh GSM,Vận tải,,Giám sát Xếp hạng,Tổ chức phát hành,,vnBBB+,Ổn định,,https://saigonratings.com/gsxh-gsm-2026/,,,,False,False,Saigon Ratings,2026-09-25 09:03:37,2026-04-01
31/03/2026,Công ty Cổ phần Năng lượng Bắc Hà,Sản xuất điện,,Giám sát Xếp hạng,Tổ chức phát hành,,vnA-,Ổn định,,https://saigonratings.com/gsxhtn-bac_ha-2026/,,,,False,False,Saigon Ratings,2026-09-25 09:03:37,2026-03-31
31/03/2026,Công ty Cổ Phần Đầu Tư Xây Dựng NEW TECH,Phát triển Bất động sản,,Giám sát Xếp hạng,Tổ chức phát hành,,vnBB,Ổn định,,https://saigonratings.com/gsxh-new_tech-2026/,,,,False,False,Saigon Ratings,2026-09-25 09:03:37,2026-03-31
30/03/2026,Công ty Cổ phần Đầu tư Xây dựng Thái Sơn,Phát triển Bất động sản,,Giám sát Xếp hạng,Tổ chức phát hành,,vnA-,Ổn định,,https://saigonratings.com/gsxh6t-thai_son-2026/,,,,False,False,Saigon Ratings,2026-09-25 09:03:37,2026-03-30
30/03/2026,Công ty Cổ phần Thời đại mới T&T,Phát triển Bất động sản,,Xếp hạng lần đầu,Công cụ nợ,,vnBB+,Ổn định,NTJ12601,https://saigonratings.com/xhtn-tp-ntj12601-2026/,,,,False,False,Saigon Ratings,2026-09-25 09:03:37,2026-03-30
26/03/2026,Công ty Cổ phần Phát triển Khu Công nghiệp và Đô thị Thủ Thừa,Cho thuê Bất động sản,,Giám sát Xếp hạng,Tổ chức phát hành,,vnBBB,Ổn định,,https://saigonratings.com/gsxh6t-thu_thua-2026/,,,,False,False,Saigon Ratings,2026-09-25 09:03:37,2026-03-26
25/03/2026,Công ty Cổ phần Thành Thành Công - Biên Hòa (SBT),Sản xuất đường,,Giám sát Xếp hạng,Tổ chức phát hành,,vnA+,Ổn định,,https://saigonratings.com/gsxhtn-sbt-2026/,,,,False,False,Saigon Ratings,2026-09-25 09:03:37,2026-03-25
18/03/2026,Công ty Cổ phần Tư Vấn và Kinh Doanh Bất động sản TCO,Phát triển Bất động sản,,Giám sát Xếp hạng,Tổ chức phát hành,,vnBB-,Ổn định,,https://saigonratings.com/gsxh6t-tco-2026/,,,,False,False,Saigon Ratings,2026-09-25 09:03:37,2026-03-18
18/03/2026,Công ty Cổ phần Thời đại mới T&T,Phát triển Bất động sản,,Giám sát Xếp hạng,Tổ chức phát hành,,vnBB+,Ổn định,,https://saigonratings.com/gsxh6t-tnt-2026/,,,,False,False,Saigon Ratings,2026-09-25 09:03:37,2026-03-18
17/03/2026,Công ty TNHH Hưng Phát Invest Hà Nội,Phát triển Bất động sản,,Giám sát Xếp hạng,Tổ chức phát hành,,vnBB+,Ổn định,,https://saigonratings.com/gsxh6t-hung-phat-invest-2026/,,,,False,False,Saigon Ratings,2026-09-25 09:03:37,2026-03-17
16/03/2026,Công ty TNHH Đầu tư và Phát triển Đô thị Tiên Du,Phát triển Bất động sản,,Xếp hạng lần đầu,Tổ chức phát hành,,vnBBB-,Ổn định,,https://saigonratings.com/xhtn-tien_du-2026/,,,,False,False,Saigon Ratings,2026-09-25 09:03:37,2026-03-16
13/03/2026,Công ty TNHH Đầu tư Marina Center,Cho thuê Bất động sản,,Giám sát Xếp hạng,Tổ chức phát hành,,vnBBB+,Ổn định,,https://saigonratings.com/gsxh6t-marina_center_2026/,,,,False,False,Saigon Ratings,2026-09-25 09:03:37,2026-03-13
10/03/2026,Công Ty Cổ phần Hàng Không VIETJET (VIETJET AIR),Hàng không,,Giám sát Xếp hạng,Tổ chức phát hành,,vnBBB,Ổn định,,,,,,False,False,Saigon Ratings,2026-09-25 09:03:37,2026-03-10
25/02/2026,Công ty Cổ phần Thương mại Xuất nhập khẩu Tam Tài Lộc,Phát triển Bất động sản,,Xếp hạng lần đầu,Tổ chức phát hành,,vnBB-,Ổn định,,https://saigonratings.com/xhtn-tam_tam_loc-2026/,,,,False,False,Saigon Ratings,2026-09-25 09:03:37,2026-02-25
25/02/2026,Công ty Cổ phần Đầu Tư và Phát triển Bất động sản Minh An,Phát triển Bất động sản,,Xếp hạng lần đầu,Tổ chức phát hành,,vnBB+,Ổn định,,https://saigonratings.com/xhtn-minh_an-2026/,,,,False,False,Saigon Ratings,2026-09-25 09:03:37,2026-02-25
15/02/2026,Công ty Cổ phần Sản xuất và Kinh doanh VinFast,Sản xuất ôtô,,Giám sát Xếp hạng,Tổ chức phát hành,,vnBB+,Ổn định,,https://saigonratings.com/gsxh6t-vinfast-2026/,,,,False,False,Saigon Ratings,2026-09-25 09:03:37,2026-02-15
12/02/2026,Công ty Cổ phần Đầu tư Thành Thành Công (TTCI),Tổng công ty đầu tư,,Giám sát Xếp hạng,Tổ chức phát hành,,vnA+,Ổn định,,https://saigonratings.com/gsxh6t-ttci-2026/,,,,False,False,Saigon Ratings,2026-09-25 09:03:37,2026-02-12
11/02/2026,Công ty TNHH Đầu tư và Phát triển BĐS Trường Minh,Phát triển Bất động sản,,Giám sát Xếp hạng,Tổ chức phát hành,,vnBB,Ổn định,,https://saigonratings.com/kqgsxh6t-truong_minh-2026/,,,,False,False,Saigon Ratings,2026-09-25 09:03:37,2026-02-11
10/02/2026,Công ty Cổ phần May - Diêm Sài Gòn,Phát triển Bất động sản,,Giám sát Xếp hạng,Tổ chức phát hành,,vnBBB-,Ổn định,,https://saigonratings.com/kqgsxh6t-may_diem-2026/,,,,False,False,Saigon Ratings,2026-09-25 09:03:37,2026-02-10
09/02/2026,Công ty TNHH Allgreen-Vượng Thành-Trùng Dương,Phát triển Bất động sản,,Giám sát Xếp hạng,Tổ chức phát hành,,Bảo mật,Bảo mật,,https://saigonratings.com/gsxh6t-avt-2026/,,,,True,False,Saigon Ratings,2026-09-25 09:03:37,2026-02-09
04/02/2026,Công Ty Xây Dựng Và Kinh Doanh Cơ Sở Hạ Tầng Khu Công Nghiệp Hà Nội - Đài Tư,Cho thuê Bất động sản,,Giám sát Xếp hạng (hết hạn),Tổ chức phát hành,,vnBBB-,Ổn định,,https://saigonratings.com/gsxh6t-dai-tu-2026/,,,,False,False,Saigon Ratings,2026-09-25 09:03:37,2026-02-04
31/01/2026,Công ty Cổ phần Chứng khoán Rồng Việt (VDS),Chứng khoán,,Giám sát Xếp hạng,Tổ chức phát hành,,vnBBB,Ổn định,,https://saigonratings.com/gsxhtn-vds-2026/,,,,False,False,Saigon Ratings,2026-09-25 09:03:37,2026-01-31
22/01/2026,Công ty TNHH Đầu tư & Phát triển Bất động sản Hải Đăng,Phát triển Bất động sản,,Giám sát Xếp hạng,Tổ chức phát hành,,vnBB+,Ổn định,,https://saigonratings.com/gsxh6t-hai-dang-2026/,,,,False,False,Saigon Ratings,2026-09-25 09:03:37,2026-01-22
14/01/2026,Công ty Cổ phần Mua bán nợ và Quản lý tài sản HDBank,Dịch vụ mua bán nợ,,Giám sát Xếp hạng,Tổ chức phát hành,,vnBBB,Ổn định,,https://saigonratings.com/giam-sat-xep-hang-ctcp-mua-ban-no-va-quan-ly-tai-san-hdbank-nam-2026/,,,,False,False,Saigon Ratings,2026-09-25 09:03:37,2026-01-14
10/01/2026,Công ty Cổ phần Đầu tư Tiền Phong Thái Bình,Phát triển Bất động sản,,Giám sát Xếp hạng (hết hạn),Tổ chức phát hành,,vnBB,Ổn định,,https://saigonratings.com/gsxh6t-tien-phong-thai-binh-2026/,,,,False,False,Saigon Ratings,2026-09-25 09:03:37,2026-01-10
31/12/2025,Công Ty Cổ phần Địa Ốc Phú Long,Phát triển Bất động sản,,Giám sát Xếp hạng,Tổ chức phát hành,,Bảo mật,Bảo mật,,https://saigonratings.com/gsxhtn-phu_long-2026/,,,,True,False,Saigon Ratings,2026-09-25 09:03:37,2025-12-31
31/12/2025,Công ty Cổ phần Đầu tư Hạ tầng Kỹ thuật TPHCM (CII),Hạ tầng kỹ thuật,,Xếp hạng lần đầu,Công cụ nợ,,vnAA-,Ổn định,CII12504,https://saigonratings.com/xhtn-tp-cii12504-2025/,,,,False,False,Saigon Ratings,2026-09-25 09:03:37,2025-12-31
31/12/2025,Công ty Cổ phần Đầu tư Hạ tầng Kỹ thuật TPHCM (CII),Hạ tầng kỹ thuật,,Xếp hạng lần đầu,Công cụ nợ,,vnA+,Ổn định,CII12503,https://saigonratings.com/ket-qua-xep-hang-tin-nhiem-lan-dau-trai-phieu-cii12503/,,,,False,False,Saigon Ratings,2026-09-25 09:03:37,2025-12-31
31/12/2025,Công ty Cổ phần Đầu tư Hà Phú Riverland,Phát triển Bất động sản,,Xếp hạng lần đầu,Tổ chức phát hành,,Bảo mật,Bảo mật,,https://saigonratings.com/xhtn-ha-phu-2025/,,,,True,False,Saigon Ratings,2026-09-25 09:03:37,2025-12-31
31/12/2025,Công ty Cổ phần Đầu tư Phong Phú,Phát triển Bất động sản,,Xếp hạng lần đầu,Tổ chức phát hành,,Bảo mật,Bảo mật,,https://saigonratings.com/xhtn-phong-phu-2025/,,,,True,False,Saigon Ratings,2026-09-25 09:03:37,2025-12-31
25/12/2025,Công ty Cổ phần Đầu tư Hạ tầng Kỹ thuật TPHCM (CII),Hạ tầng kỹ thuật,,Giám sát Xếp hạng (hết hạn),Công cụ nợ,,vnA+,Ổn định,CII425001,https://saigonratings.com/gsxh6t-tp-cii-2025/,,,,False,False,Saigon Ratings,2026-09-25 09:03:37,2025-12-25
18/12/2025,Công ty TNHH Đầu tư và Phát triển Bất động sản Phát Đạt,Phát triển Bất động sản,,Xếp hạng lần đầu,Tổ chức phát hành,,vnBB+,Ổn định,,https://saigonratings.com/xhtn-phat_dat-2025/,,,,False,False,Saigon Ratings,2026-09-25 09:03:37,2025-12-18
17/12/2025,Công ty Cổ phần Đầu tư Địa ốc Đại Quang Minh,Phát triển Bất động sản,,Xếp hạng lần đầu,Tổ chức phát hành,,vnA,Ổn định,,https://saigonratings.com/xhtn-dai_quang_minh-2025/,,,,False,False,Saigon Ratings,2026-09-25 09:03:37,2025-12-17
16/12/2025,Công ty Cổ phần Tập đoàn Khải Hoàn Land,Dịch vụ - Phát triển Bất động sản,,Giám sát Xếp hạng,Tổ chức phát hành,,vnBBB-,Ổn định,,https://saigonratings.com/gsxh6t-khai_hoan_land-2025/,,,,False,False,Saigon Ratings,2026-09-25 09:03:37,2025-12-16
12/12/2025,Công ty Cổ phần Crystal Bay Việt Nam,Dịch vụ du lịch lữ hành,,Giám sát Xếp hạng,Tổ chức phát hành,,vnBB,Không thuận lợi,,https://saigonratings.com/gsxh6t-crystalbay-2025/,,,,False,False,Saigon Ratings,2026-09-25 09:03:37,2025-12-12
08/12/2025,Công ty TNHH Mặt trời Hòa Bình,Phát triển Bất động sản,,Xếp hạng lần đầu,Tổ chức phát hành,,vnBBB,Ổn định,,https://saigonratings.com/xhtn-mt_hoa_binh_2025/,,,,False,False,Saigon Ratings,2026-09-25 09:03:37,2025-12-08
08/12/2025,Công ty Cổ phần Thuận Đức,Bao bì,,Giám sát Xếp hạng,Tổ chức phát hành,,vnBBB,Ổn định,,https://saigonratings.com/gsxh-thuan-duc-2025/,,,,False,False,Saigon Ratings,2026-09-25 09:03:37,2025-12-08
04/12/2025,Công ty Cổ phần Dịch vụ Cao ốc Masterise Lumiere Office,Phát triển Bất động sản,,Giám sát Xếp hạng,Tổ chức phát hành,,Bảo mật,Bảo mật,,https://saigonratings.com/gsxh6m-mlo-2025/,,,,True,False,Saigon Ratings,2026-09-25 09:03:37,2025-12-04
26/11/2025,Công ty Cổ phần Khu công nghiệp Thành Thành Công (TTC IZ),Cho thuê Bất động sản,,Giám sát Xếp hạng,Tổ chức phát hành,,vnA,Ổn định,,https://saigonratings.com/gsxh6t-ttciz-2025/,,,,False,False,Saigon Ratings,2026-09-25 09:03:37,2025-11-26
25/11/2025,Công Ty TNHH Dịch Vụ Thương Mại Tổng Hợp An Thịnh,Phát triển Bất động sản,,Giám sát Xếp hạng,Tổ chức phát hành,,vnBB,Ổn định,,https://saigonratings.com/gsxhtn-an_thinh-2025/,,,,False,False,Saigon Ratings,2026-09-25 09:03:37,2025-11-25
25/11/2025,Công Ty Cổ Phần Đầu Tư Và Phát Triển Newco,Phát triển Bất động sản,,Giám sát Xếp hạng,Tổ chức phát hành,,vnBB-,Ổn định,,https://saigonratings.com/gsxh-newco-2025/,,,,False,False,Saigon Ratings,2026-09-25 09:03:37,2025-11-25
21/11/2025,Công ty TNHH Liên doanh Đầu tư Xây dựng Tam Trinh,Phát triển Bất động sản,,Xếp hạng lần đầu,Tổ chức phát hành,,vnBB-,Ổn định,,https://saigonratings.com/xhtn-tamtrinh-2025/,,,,False,False,Saigon Ratings,2026-09-25 09:03:37,2025-11-21
20/11/2025,Công ty Cổ phần Đầu tư Hạ tầng Kỹ thuật TPHCM (CII),Hạ tầng kỹ thuật,,Giám sát Xếp hạng,Tổ chức phát hành,,vnAA-,Ổn định,,https://saigonratings.com/kqgsxh6t-cii-2025/,,,,False,False,Saigon Ratings,2026-09-25 09:03:37,2025-11-20
18/11/2025,Công ty Cổ phần Thương mại và Dịch vụ Quốc tế Thiso,Bán lẻ,,Xếp hạng lần đầu,Tổ chức phát hành,,vnA-,Ổn định,,https://saigonratings.com/ket-qua-xep-hang-thiso-2025/,,,,False,False,Saigon Ratings,2026-09-25 09:03:37,2025-11-18
14/11/2025,Công ty Cổ phần Tập đoàn Đầu tư I.P.A,Tổng Công ty Đầu tư,,Giám sát Xếp hạng,Tổ chức phát hành,,vnA-,Ổn định,,https://saigonratings.com/gsxh6t-ipa-2025/,,,,False,False,Saigon Ratings,2026-09-25 09:03:37,2025-11-14
03/11/2025,Công ty Cổ phần Kinh doanh và Phát triển Bình Dương,Phát triển Bất động sản,,Xếp hạng lần đầu (hết hạn),Tổ chức phát hành,,vnBBB,Ổn định,,https://saigonratings.com/ket-qua-xep-hang-cong-ty-tdc-2025/,,,,False,False,Saigon Ratings,2026-09-25 09:03:37,2025-11-03
30/10/2025,Công ty Cổ phần In và Bao bì Goldsun,Bao bì,,Xếp hạng lần đầu,Tổ chức phát hành,,vnBBB-,Ổn định,,https://saigonratings.com/ket-qua-xep-hang-goldsun-2025/,,,,False,False,Saigon Ratings,2026-09-25 09:03:37,2025-10-30
20/10/2025,Công ty Cổ phần Thành Thành Công - Biên Hòa (SBT),Sản xuất đường,,Giám sát Xếp hạng,Tổ chức phát hành,,vnA+,Ổn định,,https://saigonratings.com/gsxh6t-sbt-2025/,,,,False,False,Saigon Ratings,2026-09-25 09:03:37,2025-10-20
16/10/2025,Công ty TNHH MTV VIPICO,Phát triển Bất động sản,,Xếp hạng lần đầu,Tổ chức phát hành,,vnBBB-,Ổn định,,https://saigonratings.com/xhtn-vipico-2025/,,,,False,False,Saigon Ratings,2026-09-25 09:03:37,2025-10-16
10/10/2025,Công ty Cổ phần Đầu tư và Phát triển Hạ tầng Nam Quang,Phát triển Bất động sản,,Xếp hạng lần đầu,Tổ chức phát hành,,vnBBB-,Ổn định,,https://saigonratings.com/xhtn-nam_quang-2025/,,,,False,False,Saigon Ratings,2026-09-25 09:03:37,2025-10-10
08/10/2025,Công ty Cổ phần AAC Việt Nam,Phát triển Bất động sản,,Giám sát Xếp hạng (hết hạn),Tổ chức phát hành,,vnBBB-,Ổn định,,https://saigonratings.com/gsxh6t-aac-2025/,,,,False,False,Saigon Ratings,2026-09-25 09:03:37,2025-10-08
03/10/2025,Công ty Cổ phần Đầu tư Phát triển Bất động sản Thành Vinh,Phát triển Bất động sản,,Giám sát Xếp hạng (hết hạn),Tổ chức phát hành,,vnBBB-,Ổn định,,https://saigonratings.com/gsxh6t-thanhvinh-2025/,,,,False,False,Saigon Ratings,2026-09-25 09:03:37,2025-10-03
03/10/2025,Công ty Cổ phần Nông nghiệp BAF Việt Nam,Chăn nuôi,,Xếp hạng lần đầu,Tổ chức phát hành,,vnA,Ổn định,,https://saigonratings.com/ket-qua-xep-hang-baf-2025/,,,,False,False,Saigon Ratings,2026-09-25 09:03:37,2025-10-03
01/10/2025,Công ty Cổ phần Di chuyển Xanh và Thông minh GSM,Vận tải,,Xếp hạng lần đầu,Tổ chức phát hành,,vnBBB,Ổn định,,https://saigonratings.com/xhtn-gsm-2025/,,,,False,False,Saigon Ratings,2026-09-25 09:03:37,2025-10-01
30/09/2025,Công ty Cổ phần Đầu tư Xây dựng Thái Sơn,Phát triển Bất động sản,,Xếp hạng lần đầu,Tổ chức phát hành,,vnA-,Ổn định,,https://saigonratings.com/xhtn-thai_son-2025/,,,,False,False,Saigon Ratings,2026-09-25 09:03:37,2025-09-30
30/09/2025,Công ty Cổ phần Năng lượng Bắc Hà,Sản xuất điện,,Giám sát Xếp hạng,Tổ chức phát hành,,vnA-,Ổn định,,https://saigonratings.com/gsxh6t-bac_ha-2025/,,,,False,False,Saigon Ratings,2026-09-25 09:03:37,2025-09-30
26/09/2025,Công ty Cổ phần Phát triển Khu Công nghiệp và Đô thị Thủ Thừa,Cho thuê Bất động sản,,Xếp hạng lần đầu,Tổ chức phát hành,,vnBBB,Ổn định,,https://saigonratings.com/xhtn-thu_thua-2025/,,,,False,False,Saigon Ratings,2026-09-25 09:03:37,2025-09-26
22/09/2025,Công ty Cổ phần Tư Vấn và Kinh Doanh Bất động sản TCO,Phát triển Bất động sản,,Giám sát Xếp hạng,Tổ chức phát hành,,vnBB-,Ổn định,,https://saigonratings.com/gsxhtn-tco-2025/,,,,False,False,Saigon Ratings,2026-09-25 09:03:37,2025-09-22
19/09/2025,Công ty Cổ phần Tập đoàn Khải Hoàn Land,Dịch vụ - Phát triển Bất động sản,,Gia hạn Giám sát Xếp hạng,Tổ chức phát hành,,vnBBB-,Ổn định,,https://saigonratings.com/gia-han-giam-sat-khai_hoan_land-2025/,,,,False,False,Saigon Ratings,2026-09-25 09:03:37,2025-09-19
19/09/2025,Công ty TNHH Hưng Phát Invest Hà Nội,Phát triển Bất động sản,,Xếp hạng lần đầu,Tổ chức phát hành,,vnBB+,Ổn định,,https://saigonratings.com/xhtn-hung_phat-2025/,,,,False,False,Saigon Ratings,2026-09-25 09:03:37,2025-09-19
18/09/2025,Công ty Cổ phần Thời đại mới T&T,Phát triển Bất động sản,,Xếp hạng lần đầu,Tổ chức phát hành,,vnBB+,Ổn định,,https://saigonratings.com/xhtn-t_t-2025/,,,,False,False,Saigon Ratings,2026-09-25 09:03:37,2025-09-18
17/09/2025,Công ty Cổ phần Thuận Đức,Bao bì,,Gia hạn Giám sát Xếp hạng,Tổ chức phát hành,,vnBBB,Ổn định,,https://saigonratings.com/giahan-thuan_duc-2025/,,,,False,False,Saigon Ratings,2026-09-25 09:03:37,2025-09-17
15/09/2025,Công ty TNHH Đầu tư Marina Center,Cho thuê Bất động sản,,Xếp hạng lần đầu,Tổ chức phát hành,,vnBBB+,Ổn định,,https://saigonratings.com/xhtn-marina_center-2025/,,,,False,False,Saigon Ratings,2026-09-25 09:03:37,2025-09-15
12/09/2025,Công ty Cổ Phần Đầu Tư Xây Dựng NEW TECH,Phát triển Bất động sản,,Giám sát Xếp hạng,Tổ chức phát hành,,vnBB,Ổn định,,https://saigonratings.com/gsxh6t-newtech-2025/,,,,False,False,Saigon Ratings,2026-09-25 09:03:37,2025-09-12
10/09/2025,Công Ty Cổ phần Hàng Không VIETJET (VIETJET AIR),Hàng không,,Giám sát Xếp hạng,Tổ chức phát hành,,vnBBB,Ổn định,,https://saigonratings.com/gsxh-vietjet-2025/,,,,False,False,Saigon Ratings,2026-09-25 09:03:37,2025-09-10
04/09/2025,Công ty Cổ phần Đầu tư và Xây dựng Xa lộ Hà Nội,Hạ tầng vận tải,,Giám sát Xếp hạng (hết hạn),Tổ chức phát hành,,vnA+,Ổn định,,https://saigonratings.com/gsxh6t-xlhn-2025/,,,,False,False,Saigon Ratings,2026-09-25 09:03:37,2025-09-04
20/08/2025,Công ty TNHH Đầu tư và Phát triển BĐS Trường Minh,Phát triển Bất động sản,,Xếp hạng lần đầu,Tổ chức phát hành,,vnBB,Ổn định,,https://saigonratings.com/xhtn-truong_minh-2025/,,,,False,False,Saigon Ratings,2026-09-25 09:03:37,2025-08-20
19/08/2025,Công ty Cổ phần May - Diêm Sài Gòn,Phát triển Bất động sản,,Xếp hạng lần đầu,Tổ chức phát hành,,vnBBB-,Ổn định,,https://saigonratings.com/xhtn-may_diem_2025/,,,,False,False,Saigon Ratings,2026-09-25 09:03:37,2025-08-19
15/08/2025,Công ty Cổ phần Sản xuất và Kinh doanh VinFast,Sản xuất ôtô,,Giám sát Xếp hạng,Tổ chức phát hành,,vnBB+,Ổn định,,https://saigonratings.com/gsxh-thuong_nien-vinfast-2025/,,,,False,False,Saigon Ratings,2026-09-25 09:03:37,2025-08-15
13/08/2025,Công ty Cổ Phần Bảo Hiểm Phú Hưng (PAC),Bảo hiểm phi nhân thọ,,Giám sát Xếp hạng (hết hạn),Tổ chức phát hành,,Bảo mật,Bảo mật,,https://saigonratings.com/ket-qua-giam-sat-xep-hang-ctcp-bao-hiem-phu-hung-pac-nam-2025/,,,,True,False,Saigon Ratings,2026-09-25 09:03:37,2025-08-13
